RE-1_R2_CH03_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = 0.43376, phi max = 0.264372 OK
RE-1_R2_CH03_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = 0.433794, phi max = 0.264337 OK
RE+1_R2_CH03_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = 0.264391, phi max = 0.433741 OK
RE+1_R2_CH03_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = 0.264372, phi max = 0.43376 OK
RE+1_R2_CH03_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = 0.264337, phi max = 0.433794 OK
RE-1_R3_CH03_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = 0.433618, phi max = 0.264514 OK
RE-1_R3_CH03_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966619, eta max = -1.06346, phi min = 0.433617, phi max = 0.264515 OK
RE-1_R3_CH03_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = 0.433616, phi max = 0.264515 OK
RE+1_R3_CH03_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = 0.264514, phi max = 0.433618 OK
RE+1_R3_CH03_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966619, eta max = 1.06346, phi min = 0.264515, phi max = 0.433617 OK
RE+1_R3_CH03_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = 0.264515, phi max = 0.433616 OK
RE-1_R2_CH09_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.23524, eta max = -1.34109, phi min = 1.48094, phi max = 1.31159 OK
RE-1_R2_CH09_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = 1.48096, phi max = 1.31157 OK
RE-1_R2_CH09_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = 1.48099, phi max = 1.31153 OK
RE+1_R2_CH09_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = 1.31159, phi max = 1.48094 OK
RE+1_R2_CH09_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = 1.31157, phi max = 1.48096 OK
RE+1_R2_CH09_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = 1.31153, phi max = 1.48099 OK
RE-1_R3_CH09_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = 1.48082, phi max = 1.31171 OK
RE-1_R3_CH09_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966618, eta max = -1.06346, phi min = 1.48081, phi max = 1.31171 OK
RE-1_R3_CH09_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = 1.48081, phi max = 1.31171 OK
RE+1_R3_CH09_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = 1.31171, phi max = 1.48082 OK
RE+1_R3_CH09_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966618, eta max = 1.06346, phi min = 1.31171, phi max = 1.48081 OK
RE+1_R3_CH09_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = 1.31171, phi max = 1.48081 OK
RE-1_R2_CH15_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.23524, eta max = -1.34109, phi min = 2.52814, phi max = 2.35879 OK
RE-1_R2_CH15_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = 2.52816, phi max = 2.35877 OK
RE-1_R2_CH15_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = 2.52819, phi max = 2.35873 OK
RE+1_R2_CH15_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = 2.35879, phi max = 2.52814 OK
RE+1_R2_CH15_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = 2.35877, phi max = 2.52816 OK
RE+1_R2_CH15_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = 2.35873, phi max = 2.52819 OK
RE-1_R3_CH15_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = 2.52801, phi max = 2.35891 OK
RE-1_R3_CH15_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966618, eta max = -1.06346, phi min = 2.52801, phi max = 2.35891 OK
RE-1_R3_CH15_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = 2.52801, phi max = 2.35891 OK
RE+1_R3_CH15_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = 2.35891, phi max = 2.52801 OK
RE+1_R3_CH15_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966618, eta max = 1.06346, phi min = 2.35891, phi max = 2.52801 OK
RE+1_R3_CH15_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = 2.35891, phi max = 2.52801 OK
RE-1_R2_CH21_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.23524, eta max = -1.34109, phi min = -2.70785, phi max = -2.8772 OK
RE-1_R2_CH21_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = -2.70783, phi max = -2.87722 OK
RE-1_R2_CH21_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = -2.7078, phi max = -2.87726 OK
RE+1_R2_CH21_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = -2.8772, phi max = -2.70785 OK
RE+1_R2_CH21_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = -2.87722, phi max = -2.70783 OK
RE+1_R2_CH21_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = -2.87726, phi max = -2.7078 OK
RE-1_R3_CH21_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = -2.70798, phi max = -2.87708 OK
RE-1_R3_CH21_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966619, eta max = -1.06346, phi min = -2.70798, phi max = -2.87708 OK
RE-1_R3_CH21_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = -2.70798, phi max = -2.87708 OK
RE+1_R3_CH21_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = -2.87708, phi max = -2.70798 OK
RE+1_R3_CH21_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966619, eta max = 1.06346, phi min = -2.87708, phi max = -2.70798 OK
RE+1_R3_CH21_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = -2.87708, phi max = -2.70798 OK
RE-1_R2_CH27_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.23524, eta max = -1.34109, phi min = -1.66065, phi max = -1.83 OK
RE-1_R2_CH27_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = -1.66064, phi max = -1.83002 OK
RE-1_R2_CH27_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = -1.6606, phi max = -1.83006 OK
RE+1_R2_CH27_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = -1.83, phi max = -1.66065 OK
RE+1_R2_CH27_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = -1.83002, phi max = -1.66064 OK
RE+1_R2_CH27_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = -1.83006, phi max = -1.6606 OK
RE-1_R3_CH27_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = -1.66078, phi max = -1.82988 OK
RE-1_R3_CH27_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966618, eta max = -1.06346, phi min = -1.66078, phi max = -1.82988 OK
RE-1_R3_CH27_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = -1.66078, phi max = -1.82988 OK
RE+1_R3_CH27_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = -1.82988, phi max = -1.66078 OK
RE+1_R3_CH27_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966618, eta max = 1.06346, phi min = -1.82988, phi max = -1.66078 OK
RE+1_R3_CH27_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = -1.82988, phi max = -1.66078 OK
RE-1_R2_CH33_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.23524, eta max = -1.34109, phi min = -0.613456, phi max = -0.782807 OK
RE-1_R2_CH33_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.34323, eta max = -1.45687, phi min = -0.613438, phi max = -0.782826 OK
RE-1_R2_CH33_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.45939, eta max = -1.69033, phi min = -0.613403, phi max = -0.78286 OK
RE+1_R2_CH33_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.23524, eta max = 1.34109, phi min = -0.782807, phi max = -0.613456 OK
RE+1_R2_CH33_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.34323, eta max = 1.45687, phi min = -0.782826, phi max = -0.613438 OK
RE+1_R2_CH33_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.45939, eta max = 1.69033, phi min = -0.78286, phi max = -0.613403 OK
RE-1_R3_CH33_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.92056, eta max = -0.965453, phi min = -0.61358, phi max = -0.782683 OK
RE-1_R3_CH33_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.966618, eta max = -1.06346, phi min = -0.613581, phi max = -0.782683 OK
RE-1_R3_CH33_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06486, eta max = -1.14891, phi min = -0.613581, phi max = -0.782682 OK
RE+1_R3_CH33_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.92056, eta max = 0.965453, phi min = -0.782683, phi max = -0.61358 OK
RE+1_R3_CH33_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.966618, eta max = 1.06346, phi min = -0.782683, phi max = -0.613581 OK
RE+1_R3_CH33_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06486, eta max = 1.14891, phi min = -0.782682, phi max = -0.613581 OK
RE+1_R1_CH04_A ,  distance to beam line  = 223.988, distance to beam line max = 242.038, eta min = 1.59305, eta max = 1.74339, phi min = 0.439052, phi max = 0.608146 OK
RE+1_R1_CH04_B ,  distance to beam line  = 192.96, distance to beam line max = 204.96, eta min = 1.74797, eta max = 1.86593, phi min = 0.439053, phi max = 0.608145 OK
RE+1_R1_CH04_C ,  distance to beam line  = 170.069, distance to beam line max = 180.069, eta min = 1.87121, eta max = 1.9841, phi min = 0.439049, phi max = 0.608148 OK
RE+1_R1_CH04_D ,  distance to beam line  = 147.971, distance to beam line max = 158.971, eta min = 1.99014, eta max = 2.13431, phi min = 0.439052, phi max = 0.608146 OK
RE-1_R2_CH04_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.19862, eta max = -1.30322, phi min = 0.438923, phi max = 0.608274 OK
RE-1_R2_CH04_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.30534, eta max = -1.41788, phi min = 0.438905, phi max = 0.608293 OK
RE-1_R2_CH04_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.42037, eta max = -1.64965, phi min = 0.43887, phi max = 0.608327 OK
RE+1_R2_CH04_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.19862, eta max = 1.30322, phi min = 0.608274, phi max = 0.438923 OK
RE+1_R2_CH04_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.30534, eta max = 1.41788, phi min = 0.608293, phi max = 0.438905 OK
RE+1_R2_CH04_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.42037, eta max = 1.64965, phi min = 0.608327, phi max = 0.43887 OK
RE-1_R3_CH04_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.916114, eta max = -0.960881, phi min = 0.60815, phi max = 0.439047 OK
RE-1_R3_CH04_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.962043, eta max = -1.05864, phi min = 0.60815, phi max = 0.439048 OK
RE-1_R3_CH04_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06004, eta max = -1.1439, phi min = 0.608149, phi max = 0.439048 OK
RE+1_R3_CH04_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.916114, eta max = 0.960881, phi min = 0.439047, phi max = 0.60815 OK
RE+1_R3_CH04_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.962043, eta max = 1.05864, phi min = 0.439048, phi max = 0.60815 OK
RE+1_R3_CH04_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06004, eta max = 1.1439, phi min = 0.439048, phi max = 0.608149 OK
RE-1_R2_CH10_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.19862, eta max = -1.30322, phi min = 1.48612, phi max = 1.65547 OK
RE-1_R2_CH10_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.30534, eta max = -1.41788, phi min = 1.4861, phi max = 1.65549 OK
RE-1_R2_CH10_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.42037, eta max = -1.64965, phi min = 1.48607, phi max = 1.65552 OK
RE+1_R2_CH10_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.19862, eta max = 1.30322, phi min = 1.65547, phi max = 1.48612 OK
RE+1_R2_CH10_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.30534, eta max = 1.41788, phi min = 1.65549, phi max = 1.4861 OK
RE+1_R2_CH10_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.42037, eta max = 1.64965, phi min = 1.65552, phi max = 1.48607 OK
RE-1_R3_CH10_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.916114, eta max = -0.960881, phi min = 1.65535, phi max = 1.48624 OK
RE-1_R3_CH10_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.962043, eta max = -1.05864, phi min = 1.65535, phi max = 1.48625 OK
RE-1_R3_CH10_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06004, eta max = -1.1439, phi min = 1.65535, phi max = 1.48625 OK
RE+1_R3_CH10_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.916114, eta max = 0.960881, phi min = 1.48624, phi max = 1.65535 OK
RE+1_R3_CH10_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = 0.962043, eta max = 1.05864, phi min = 1.48625, phi max = 1.65535 OK
RE+1_R3_CH10_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = 1.06004, eta max = 1.1439, phi min = 1.48625, phi max = 1.65535 OK
RE-1_R2_CH16_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = -1.19862, eta max = -1.30322, phi min = 2.53332, phi max = 2.70267 OK
RE-1_R2_CH16_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = -1.30534, eta max = -1.41788, phi min = 2.5333, phi max = 2.70269 OK
RE-1_R2_CH16_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = -1.42037, eta max = -1.64965, phi min = 2.53327, phi max = 2.70272 OK
RE+1_R2_CH16_A ,  distance to beam line  = 435.186, distance to beam line max = 461.936, eta min = 1.19862, eta max = 1.30322, phi min = 2.70267, phi max = 2.53332 OK
RE+1_R2_CH16_B ,  distance to beam line  = 382.877, distance to beam line max = 407.377, eta min = 1.30534, eta max = 1.41788, phi min = 2.70269, phi max = 2.5333 OK
RE+1_R2_CH16_C ,  distance to beam line  = 317.686, distance to beam line max = 357.386, eta min = 1.42037, eta max = 1.64965, phi min = 2.70272, phi max = 2.53327 OK
RE-1_R3_CH16_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = -0.916114, eta max = -0.960881, phi min = 2.70255, phi max = 2.53344 OK
RE-1_R3_CH16_B ,  distance to beam line  = 602.273, distance to beam line max = 640.223, eta min = -0.962043, eta max = -1.05864, phi min = 2.70254, phi max = 2.53344 OK
RE-1_R3_CH16_C ,  distance to beam line  = 535.327, distance to beam line max = 563.327, eta min = -1.06004, eta max = -1.1439, phi min = 2.70254, phi max = 2.53344 OK
RE+1_R3_CH16_A ,  distance to beam line  = 661.304, distance to beam line max = 681.454, eta min = 0.916114, eta max = 0.960881, phi min = 2.53344, phi max = 2.70255 OK
